Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:32"
Zeitbezug:;MEZ
Messstellen-Name:;"Günzburg Wegbrücke"
Messstellen-Nr.:;2371
Gewässer:;Günz
Ostwert:;594167;Nordwert:;5367868;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1998-03-11 11:00:00";;0,066;Geprueft
"1998-03-25 10:05:00";;0,046;Geprueft
"1998-04-08 10:05:00";;0,031;Geprueft
"1998-04-22 10:15:00";;0,009;Geprueft
"1998-05-06 10:20:00";;0,056;Geprueft
"1998-05-19 10:20:00";;"< BG";Geprueft
"1998-06-03 10:15:00";;0,049;Geprueft
"1998-06-17 10:50:00";;0,067;Geprueft
"1998-07-01 10:40:00";;0,048;Geprueft
"1998-07-15 10:35:00";;0,058;Geprueft
"1998-07-29 10:30:00";;0,08;Geprueft
"1998-08-12 10:45:00";;0,038;Geprueft
"1998-08-26 10:25:00";;0,071;Geprueft
"1998-09-09 10:40:00";;0,077;Geprueft
"1998-09-23 10:50:00";;0,06;Geprueft
"1998-10-06 10:40:00";;0,075;Geprueft
"1998-10-21 10:30:00";;0,067;Geprueft
"1998-11-04 10:20:00";;0,072;Geprueft
"1998-11-18 11:00:00";;0,063;Geprueft
"1998-12-02 10:35:00";;0,051;Geprueft
"1998-12-16 10:20:00";;0,053;Geprueft
"1998-12-28 10:40:00";;0,052;Geprueft
"1999-01-13 11:20:00";;0,047;Geprueft
"1999-01-27 10:50:00";;0,03;Geprueft
"1999-02-10 10:30:00";;0,036;Geprueft
"1999-02-24 10:40:00";;0,057;Geprueft
"1999-03-10 10:25:00";;0,062;Geprueft
"1999-03-24 10:30:00";;0,02;Geprueft
"1999-04-07 10:30:00";;0,04;Geprueft
"1999-04-19 12:20:00";;0,043;Geprueft
"1999-05-05 10:50:00";;0,04;Geprueft
"1999-05-19 10:30:00";;0,055;Geprueft
"1999-06-01 11:10:00";;0,053;Geprueft
"1999-06-09 10:05:00";;0,074;Geprueft
"1999-06-16 10:55:00";;0,058;Geprueft
"1999-06-29 10:45:00";;0,052;Geprueft
"1999-07-14 10:25:00";;0,094;Geprueft
"1999-07-28 10:30:00";;0,069;Geprueft
"1999-08-11 10:25:00";;0,063;Geprueft
"1999-08-25 10:25:00";;0,055;Geprueft
"1999-09-08 10:40:00";;0,057;Geprueft
"1999-09-22 11:15:00";;0,062;Geprueft
"1999-10-06 11:00:00";;0,078;Geprueft
"1999-10-20 10:40:00";;0,055;Geprueft
"1999-11-03 10:50:00";;0,08;Geprueft
"1999-11-17 10:20:00";;0,065;Geprueft
"1999-12-01 11:00:00";;0,066;Geprueft
"1999-12-14 10:15:00";;0,065;Geprueft
"1999-12-27 10:55:00";;0,096;Geprueft
"2000-01-12 10:45:00";17,00;0,058;Geprueft
"2000-01-26 11:10:00";20,00;0,054;Geprueft
"2000-02-09 10:30:00";18,00;0,049;Geprueft
"2000-02-23 11:00:00";17,00;0,043;Geprueft
"2000-03-08 11:00:00";18,00;0,035;Geprueft
"2000-03-22 11:00:00";17,00;0,049;Geprueft
"2000-04-05 10:45:00";18,00;0,043;Geprueft
"2000-04-19 11:10:00";18,00;0,026;Geprueft
"2000-05-03 11:10:00";17,00;0,026;Geprueft
"2000-05-17 12:45:00";16,00;0,063;Geprueft
"2000-05-30 11:35:00";18,00;0,055;Geprueft
"2000-06-14 12:15:00";11,00;0,064;Geprueft
"2000-06-28 12:45:00";17,00;0,051;Geprueft
"2000-07-12 11:30:00";15,00;0,07;Geprueft
"2000-07-26 11:05:00";15,00;0,057;Geprueft
"2000-08-08 11:55:00";9,7;0,11;Geprueft
"2000-08-23 10:45:00";18,00;0,059;Geprueft
"2000-09-06 11:30:00";14,00;0,059;Geprueft
"2000-09-21 11:40:00";13,00;0,1;Geprueft
"2000-10-04 11:05:00";12,00;0,088;Geprueft
"2000-10-18 11:55:00";16,00;0,054;Geprueft
"2000-11-02 11:00:00";17,00;0,063;Geprueft
"2000-11-15 11:30:00";17,00;0,042;Geprueft
"2000-11-29 11:00:00";16,00;0,052;Geprueft
"2000-12-13 11:05:00";18,00;0,065;Geprueft
"2000-12-27 10:15:00";19,00;0,058;Geprueft
"2001-01-04 10:55:00";17,00;0,036;Geprueft
"2001-01-10 11:20:00";16,00;0,063;Geprueft
"2001-01-24 11:40:00";19,00;0,057;Geprueft
"2001-02-07 10:20:00";14,00;0,055;Geprueft
"2001-02-21 10:10:00";19,00;0,046;Geprueft
"2001-03-07 11:00:00";14,00;0,066;Geprueft
"2001-03-20 10:05:00";15,00;0,034;Geprueft
"2001-04-18 10:30:00";13,00;0,044;Geprueft
"2001-05-03 10:30:00";20,00;0,022;Geprueft
"2001-05-16 10:35:00";16,00;0,014;Geprueft
"2001-05-30 10:10:00";16,00;0,031;Geprueft
"2001-06-12 10:24:00";12,00;0,099;Geprueft
"2001-06-27 10:30:00";14,00;0,05;Geprueft
"2001-07-11 10:15:00";16,00;0,053;Geprueft
"2001-07-24 10:35:00";16,00;0,049;Geprueft
"2001-08-08 10:40:00";13,00;0,073;Geprueft
"2001-08-22 10:40:00";14,00;0,059;Geprueft
"2001-09-05 10:15:00";14,00;0,058;Geprueft
