Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:18"
Zeitbezug:;MEZ
Messstellen-Name:;"Böfinger Halde, KW-UW"
Messstellen-Nr.:;2346
Gewässer:;Donau
Ostwert:;575971;Nordwert:;5363943;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1998-08-12 09:45:00";;"< BG";Geprueft
"1998-08-26 09:35:00";;0,019;Geprueft
"1998-09-09 09:45:00";;0,037;Geprueft
"1998-09-23 09:40:00";;0,032;Geprueft
"1998-10-06 09:35:00";;0,041;Geprueft
"1998-10-21 09:35:00";;0,036;Geprueft
"1998-11-04 09:30:00";;0,052;Geprueft
"1998-11-18 10:10:00";;0,051;Geprueft
"1998-12-02 09:40:00";;0,045;Geprueft
"1998-12-16 09:30:00";;0,051;Geprueft
"1998-12-28 09:30:00";;0,045;Geprueft
"1999-01-13 09:50:00";;0,041;Geprueft
"1999-01-27 09:50:00";;0,04;Geprueft
"1999-02-10 09:40:00";;0,033;Geprueft
"1999-02-24 09:40:00";;0,054;Geprueft
"1999-03-10 09:25:00";;0,057;Geprueft
"1999-03-24 09:45:00";;0,041;Geprueft
"1999-04-07 09:50:00";;0,027;Geprueft
"1999-04-19 10:40:00";;0,037;Geprueft
"1999-05-05 09:50:00";;0,023;Geprueft
"1999-05-19 09:30:00";;0,032;Geprueft
"1999-06-01 10:00:00";;0,033;Geprueft
"1999-06-09 09:10:00";;0,048;Geprueft
"1999-06-16 09:40:00";;0,056;Geprueft
"1999-06-29 09:45:00";;0,035;Geprueft
"1999-07-14 09:30:00";;0,051;Geprueft
"1999-07-28 09:30:00";;0,029;Geprueft
"1999-08-11 09:15:00";;0,023;Geprueft
"1999-08-25 09:25:00";;0,032;Geprueft
"1999-09-08 09:45:00";;0,028;Geprueft
"1999-09-22 10:15:00";;0,029;Geprueft
"1999-10-06 10:05:00";;0,048;Geprueft
"1999-10-20 09:40:00";;0,029;Geprueft
"1999-11-03 09:45:00";;0,042;Geprueft
"1999-11-17 09:30:00";;0,058;Geprueft
"1999-12-01 09:45:00";;0,046;Geprueft
"1999-12-14 09:30:00";;0,056;Geprueft
"1999-12-27 10:05:00";;0,071;Geprueft
"2000-01-12 00:00:00";18,00;0,055;Geprueft
"2000-01-26 10:05:00";20,00;;Geprueft
"2000-02-09 00:00:00";15,00;0,041;Geprueft
"2000-02-23 10:00:00";15,00;0,041;Geprueft
"2000-03-08 10:00:00";16,00;0,037;Geprueft
"2000-03-22 00:00:00";15,00;0,04;Geprueft
"2000-04-05 00:00:00";16,00;0,03;Geprueft
"2000-04-19 00:00:00";15,00;0,027;Geprueft
"2000-05-03 10:00:00";9,3;0,016;Geprueft
"2000-05-17 00:00:00";11,00;0,02;Geprueft
"2000-05-30 00:00:00";12,00;0,027;Geprueft
"2000-06-14 00:00:00";11,00;0,026;Geprueft
"2000-06-28 10:00:00";14,00;0,016;Geprueft
"2000-07-12 00:00:00";8,9;0,042;Geprueft
"2000-07-26 00:00:00";10,00;0,03;Geprueft
"2000-08-08 00:00:00";5,8;0,034;Geprueft
"2000-08-23 00:00:00";13,00;0,061;Geprueft
"2000-09-06 00:00:00";9,7;0,034;Geprueft
"2000-09-21 00:00:00";16,00;0,038;Geprueft
"2000-10-04 10:15:00";13,00;0,047;Geprueft
"2000-10-18 00:00:00";15,00;0,044;Geprueft
"2000-11-02 00:00:00";15,00;0,048;Geprueft
"2000-11-15 00:00:00";16,00;0,055;Geprueft
"2000-11-29 00:00:00";14,00;0,05;Geprueft
"2000-12-13 00:00:00";17,00;0,057;Geprueft
"2000-12-27 00:00:00";18,00;0,063;Geprueft
"2001-01-10 09:55:00";17,00;0,055;Geprueft
"2001-01-24 10:45:00";19,00;0,063;Geprueft
"2001-02-07 09:25:00";13,00;0,056;Geprueft
"2001-02-21 09:25:00";18,00;0,038;Geprueft
"2001-03-07 09:40:00";14,00;0,06;Geprueft
"2001-03-20 09:20:00";13,00;0,038;Geprueft
"2001-04-04 10:10:00";16,00;0,035;Geprueft
"2001-04-18 09:40:00";13,00;0,055;Geprueft
"2001-05-03 09:25:00";11,00;0,021;Geprueft
"2001-05-16 09:45:00";12,00;0,02;Geprueft
"2001-05-30 09:30:00";12,00;0,02;Geprueft
"2001-06-12 09:35:00";9,7;0,053;Geprueft
"2001-06-27 09:40:00";12,00;0,032;Geprueft
"2001-07-11 09:30:00";14,00;0,018;Geprueft
"2001-07-24 09:50:00";11,00;0,03;Geprueft
"2001-08-08 09:45:00";14,00;0,041;Geprueft
"2001-08-13 11:50:00";13,00;0,034;Geprueft
"2001-08-22 09:50:00";15,00;0,038;Geprueft
"2001-09-05 09:30:00";14,00;0,039;Geprueft
