Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;"Offingen - oh. Mündung"
Messstellen-Nr.:;2384
Gewässer:;Mindel
Ostwert:;602681;Nordwert:;5372563;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1999-01-27 11:15:00";18,00;0,099;Geprueft
"1999-02-10 11:00:00";21,00;0,053;Geprueft
"1999-02-24 11:05:00";23,00;0,062;Geprueft
"1999-03-10 10:55:00";19,00;0,084;Geprueft
"1999-03-24 11:40:00";22,00;0,036;Geprueft
"1999-04-07 10:45:00";21,00;0,046;Geprueft
"1999-04-19 14:50:00";17,00;0,073;Geprueft
"1999-05-05 11:00:00";23,00;0,049;Geprueft
"1999-05-19 11:20:00";22,00;0,072;Geprueft
"1999-06-01 11:45:00";24,00;0,072;Geprueft
"1999-06-09 10:30:00";20,00;;Geprueft
"1999-06-16 11:20:00";23,00;0,071;Geprueft
"1999-06-29 11:20:00";23,00;0,067;Geprueft
"1999-07-14 10:50:00";18,00;0,095;Geprueft
"1999-07-28 11:00:00";23,00;0,084;Geprueft
"1999-08-11 11:00:00";23,00;0,089;Geprueft
"1999-08-25 10:45:00";23,00;0,064;Geprueft
"1999-09-08 11:05:00";23,00;0,073;Geprueft
"1999-09-22 12:00:00";22,00;0,095;Geprueft
"1999-10-06 11:40:00";19,00;0,092;Geprueft
"1999-10-20 11:15:00";22,00;0,06;Geprueft
