Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 13:37"
Zeitbezug:;MEZ
Messstellen-Name:;"alte Brücke Hohenwart"
Messstellen-Nr.:;12581
Gewässer:;Alz
Ostwert:;780341;Nordwert:;5344676;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"2015-05-04 12:00:00";6,6;0,012;Geprueft
"2015-06-09 11:45:00";7,1;0,008;Geprueft
"2015-07-06 12:00:00";9,7;0,02;Geprueft
"2015-08-03 11:55:00";11,00;0,018;Geprueft
"2015-08-31 11:10:00";8,4;0,015;Geprueft
"2015-09-28 12:20:00";10,00;0,011;Geprueft
"2015-10-26 11:50:00";8,9;0,019;Geprueft
"2015-11-23 12:30:00";11,00;0,012;Geprueft
"2015-12-14 10:15:00";12,00;0,015;Geprueft
"2016-01-12 10:00:00";12,00;0,016;Geprueft
"2016-02-08 10:00:00";9,3;0,012;Geprueft
"2016-03-07 10:55:00";12,00;0,008;Geprueft
"2016-04-04 09:55:00";11,00;"< BG";Geprueft
"2016-05-09 11:20:00";11,00;0,017;Geprueft
"2016-06-06 11:15:00";6,2;0,009;Geprueft
"2016-07-04 11:25:00";5,8;"< BG";Geprueft
"2016-08-01 11:30:00";8,4;0,015;Geprueft
"2016-08-29 10:30:00";4,9;0,006;Geprueft
"2016-09-26 11:10:00";4,2;0,005;Geprueft
"2016-10-24 10:50:00";4,9;"< BG";Geprueft
"2016-11-21 12:10:00";11,00;0,016;Geprueft
"2016-12-12 12:50:00";12,00;0,012;Geprueft
"2017-01-09 15:00:00";12,00;0,015;Geprueft
"2017-02-06 13:30:00";12,00;0,018;Geprueft
"2017-03-06 13:30:00";11,00;0,01;Geprueft
"2017-04-03 13:50:00";11,00;0,017;Geprueft
"2017-05-08 13:15:00";6,2;0,01;Geprueft
"2017-05-29 14:20:00";10,00;0,022;Geprueft
"2017-06-26 14:15:00";9,6;0,009;Geprueft
"2017-07-24 13:30:00";9,6;0,021;Geprueft
"2017-08-28 12:30:00";9,1;0,007;Geprueft
"2017-09-18 14:15:00";6,8;0,005;Geprueft
"2017-10-16 12:05:00";8,00;0,01;Geprueft
"2017-11-13 14:20:00";6,8;0,011;Geprueft
"2017-12-11 13:15:00";4,5;0,013;Geprueft
"2018-01-15 13:30:00";12,00;0,012;Geprueft
"2018-02-20 12:20:00";11,00;0,011;Geprueft
"2018-03-19 13:15:00";11,00;0,007;Geprueft
"2018-04-16 12:50:00";9,9;0,011;Geprueft
"2018-05-14 13:16:00";9,00;0,023;Geprueft
"2018-06-11 13:00:00";8,2;"< BG";Geprueft
"2018-07-09 13:10:00";8,3;0,016;Geprueft
"2018-07-30 11:55:00";7,8;0,006;Geprueft
"2018-08-27 13:25:00";9,3;0,014;Geprueft
"2018-09-24 12:45:00";11,00;0,012;Geprueft
"2018-10-22 13:30:00";11,00;0,009;Geprueft
"2018-11-19 14:35:00";9,8;0,012;Geprueft
"2018-12-10 14:00:00";11,00;0,019;Geprueft
"2019-01-14 12:15:00";;0,037;Geprueft
"2019-02-11 11:20:00";;0,032;Geprueft
"2019-03-11 10:55:00";;0,008;Geprueft
